4853 	5294 	5295 	0.125 	0
5294 	5295 	5736 	0.125 	0
5294 	5735 	5736 	0.125 	0
5735 	5736 	6177 	0.125 	0
5735 	6176 	6177 	0.125 	0
6176 	6177 	6618 	0.125 	0
6176 	6617 	6618 	0.125 	0
6617 	6618 	7059 	0.125 	0
6617 	7058 	7059 	0.125 	0
7058 	7059 	7500 	0.125 	0
7058 	7499 	7500 	0.125 	0
7499 	7500 	7941 	0.125 	0
7499 	7940 	7941 	0.125 	0
7940 	7941 	8382 	0.125 	0
7940 	8381 	8382 	0.125 	0
8381 	8382 	8823 	0.125 	0
8381 	8822 	8823 	0.125 	0
8822 	8823 	8844 	0.125 	0
8822 	8843 	8844 	0.125 	0
3 	4 	25 	0.125 	0
3 	4 	445 	0.125 	0
3 	444 	445 	0.125 	0
3 	24 	25 	0.125 	0
444 	445 	886 	0.125 	0
444 	885 	886 	0.125 	0
885 	886 	1327 	0.125 	0
885 	1326 	1327 	0.125 	0
1326 	1327 	1768 	0.125 	0
1326 	1767 	1768 	0.125 	0
1767 	1768 	2209 	0.125 	0
1767 	2208 	2209 	0.125 	0
2208 	2209 	2650 	0.125 	0
2208 	2649 	2650 	0.125 	0
2649 	2650 	3091 	0.125 	0
2649 	3090 	3091 	0.125 	0
3090 	3091 	3532 	0.125 	0
3090 	3531 	3532 	0.125 	0
3531 	3532 	3973 	0.125 	0
3531 	3972 	3973 	0.125 	0
3972 	3973 	4414 	0.125 	0
3972 	4413 	4414 	0.125 	0
4413 	4414 	4855 	0.125 	0
4413 	4854 	4855 	0.125 	0
4854 	4855 	5296 	0.125 	0
4854 	5295 	5296 	0.125 	0
5295 	5296 	5737 	0.125 	0
5295 	5736 	5737 	0.125 	0
5736 	5737 	6178 	0.125 	0
5736 	6177 	6178 	0.125 	0
6177 	6178 	6619 	0.125 	0
6177 	6618 	6619 	0.125 	0
6618 	6619 	7060 	0.125 	0
6618 	7059 	7060 	0.125 	0
7059 	7060 	7501 	0.125 	0
7059 	7500 	7501 	0.125 	0
7500 	7501 	7942 	0.125 	0
7500 	7941 	7942 	0.125 	0
7941 	7942 	8383 	0.125 	0
7941 	8382 	8383 	0.125 	0
8382 	8383 	8824 	0.125 	0
8382 	8823 	8824 	0.125 	0
8823 	8824 	8845 	0.125 	0
8823 	8844 	8845 	0.125 	0
4 	5 	26 	0.125 	0
4 	5 	446 	0.125 	0
4 	445 	446 	0.125 	0
4 	25 	26 	0.125 	0
445 	446 	887 	0.125 	0
445 	886 	887 	0.125 	0
886 	887 	1328 	0.125 	0
886 	1327 	1328 	0.125 	0
1327 	1328 	1769 	0.125 	0
1327 	1768 	1769 	0.125 	0
1768 	1769 	2210 	0.125 	0
1768 	2209 	2210 	0.125 	0
2209 	2210 	2651 	0.125 	0
2209 	2650 	2651 	0.125 	0
2650 	2651 	3092 	0.125 	0
2650 	3091 	3092 	0.125 	0
3091 	3092 	3533 	0.125 	0
3091 	3532 	3533 	0.125 	0
3532 	3533 	3974 	0.125 	0
3532 	3973 	3974 	0.125 	0
3973 	3974 	4415 	0.125 	0
3973 	4414 	4415 	0.125 	0
4414 	4415 	4856 	0.125 	0
4414 	4855 	4856 	0.125 	0
4855 	4856 	5297 	0.125 	0
4855 	5296 	5297 	0.125 	0
5296 	5297 	5738 	0.125 	0
5296 	5737 	5738 	0.125 	0
5737 	5738 	6179 	0.125 	0
5737 	6178 	6179 	0.125 	0
6178 	6179 	6620 	0.125 	0
6178 	6619 	6620 	0.125 	0
6619 	6620 	7061 	0.125 	0
6619 	7060 	7061 	0.125 	0
7060 	7061 	7502 	0.125 	0
7060 	7501 	7502 	0.125 	0
7501 	7502 	7943 	0.125 	0
7501 	7942 	7943 	0.125 	0
7942 	7943 	8384 	0.125 	0
7942 	8383 	8384 	0.125 	0
8383 	8384 	8825 	0.125 	0
8383 	8824 	8825 	0.125 	0
8824 	8825 	8846 	0.125 	0
8824 	8845 	8846 	0.125 	0
5 	6 	27 	0.125 	0
5 	6 	447 	0.125 	0
5 	446 	447 	0.125 	0
5 	26 	27 	0.125 	0
446 	447 	888 	0.125 	0
446 	887 	888 	0.125 	0
887 	888 	1329 	0.125 	0
887 	1328 	1329 	0.125 	0
1328 	1329 	1770 	0.125 	0
1328 	1769 	1770 	0.125 	0
1769 	1770 	2211 	0.125 	0
1769 	2210 	2211 	0.125 	0
2210 	2211 	2652 	0.125 	0
2210 	2651 	2652 	0.125 	0
2651 	2652 	3093 	0.125 	0
2651 	3092 	3093 	0.125 	0
3092 	3093 	3534 	0.125 	0
3092 	3533 	3534 	0.125 	0
3533 	3534 	3975 	0.125 	0
3533 	3974 	3975 	0.125 	0
3974 	3975 	4416 	0.125 	0
3974 	4415 	4416 	0.125 	0
4415 	4416 	4857 	0.125 	0
4415 	4856 	4857 	0.125 	0
4856 	4857 	5298 	0.125 	0
4856 	5297 	5298 	0.125 	0
5297 	5298 	5739 	0.125 	0
5297 	5738 	5739 	0.125 	0
5738 	5739 	6180 	0.125 	0
5738 	6179 	6180 	0.125 	0
6179 	6180 	6621 	0.125 	0
6179 	6620 	6621 	0.125 	0
6620 	6621 	7062 	0.125 	0
6620 	7061 	7062 	0.125 	0
7061 	7062 	7503 	0.125 	0
7061 	7502 	7503 	0.125 	0
7502 	7503 	7944 	0.125 	0
7502 	7943 	7944 	0.125 	0
7943 	7944 	8385 	0.125 	0
7943 	8384 	8385 	0.125 	0
8384 	8385 	8826 	0.125 	0
8384 	8825 	8826 	0.125 	0
8825 	8826 	8847 	0.125 	0
8825 	8846 	8847 	0.125 	0
6 	7 	28 	0.125 	0
6 	7 	448 	0.125 	0
6 	447 	448 	0.125 	0
6 	27 	28 	0.125 	0
447 	448 	889 	0.125 	0
447 	888 	889 	0.125 	0
888 	889 	1330 	0.125 	0
888 	1329 	1330 	0.125 	0
1329 	1330 	1771 	0.125 	0
1329 	1770 	1771 	0.125 	0
1770 	1771 	2212 	0.125 	0
1770 	2211 	2212 	0.125 	0
2211 	2212 	2653 	0.125 	0
2211 	2652 	2653 	0.125 	0
2652 	2653 	3094 	0.125 	0
2652 	3093 	3094 	0.125 	0
3093 	3094 	3535 	0.125 	0
3093 	3534 	3535 	0.125 	0
3534 	3535 	3976 	0.125 	0
3534 	3975 	3976 	0.125 	0
3975 	3976 	4417 	0.125 	0
3975 	4416 	4417 	0.125 	0
4416 	4417 	4858 	0.125 	0
4416 	4857 	4858 	0.125 	0
4857 	4858 	5299 	0.125 	0
4857 	5298 	5299 	0.125 	0
5298 	5299 	5740 	0.125 	0
5298 	5739 	5740 	0.125 	0.000938
5739 	5740 	6181 	0.125 	0
5739 	6180 	6181 	0.125 	0
6180 	6181 	6622 	0.125 	0
6180 	6621 	6622 	0.125 	0
6621 	6622 	7063 	0.125 	0
6621 	7062 	7063 	0.125 	0
7062 	7063 	7504 	0.125 	0
7062 	7503 	7504 	0.125 	0.00248467
7503 	7504 	7945 	0.125 	0
7503 	7944 	7945 	0.125 	0
7944 	7945 	8386 	0.125 	0
7944 	8385 	8386 	0.125 	0
8385 	8386 	8827 	0.125 	0
8385 	8826 	8827 	0.125 	0
8826 	8827 	8848 	0.125 	0
8826 	8847 	8848 	0.125 	0
7 	8 	29 	0.125 	0
7 	8 	449 	0.125 	0
7 	448 	449 	0.125 	0
7 	28 	29 	0.125 	0
448 	449 	890 	0.125 	0
448 	889 	890 	0.125 	0
889 	890 	1331 	0.125 	0
889 	1330 	1331 	0.125 	0
1330 	1331 	1772 	0.125 	0
1330 	1771 	1772 	0.125 	0
1771 	1772 	2213 	0.125 	0
1771 	2212 	2213 	0.125 	0
2212 	2213 	2654 	0.125 	0
2212 	2653 	2654 	0.125 	0
2653 	2654 	3095 	0.125 	0
2653 	3094 	3095 	0.125 	0
3094 	3095 	3536 	0.125 	0
3094 	3535 	3536 	0.125 	0
3535 	3536 	3977 	0.125 	0
3535 	3976 	3977 	0.125 	0
3976 	3977 	4418 	0.125 	0
3976 	4417 	4418 	0.125 	0
4417 	4418 	4859 	0.125 	0
4417 	4858 	4859 	0.125 	0
4858 	4859 	5300 	0.125 	0.000818
4858 	5299 	5300 	0.125 	0
5299 	5300 	5741 	0.125 	0
5299 	5740 	5741 	0.125 	0
5740 	5741 	6182 	0.125 	0
5740 	6181 	6182 	0.125 	0
6181 	6182 	6623 	0.125 	0
6181 	6622 	6623 	0.125 	0
6622 	6623 	7064 	0.125 	0
6622 	7063 	7064 	0.125 	0
7063 	7064 	7505 	0.125 	0
7063 	7504 	7505 	0.125 	0
7504 	7505 	7946 	0.125 	0
7504 	7945 	7946 	0.125 	0
7945 	7946 	8387 	0.125 	0
7945 	8386 	8387 	0.125 	0
8386 	8387 	8828 	0.125 	0
8386 	8827 	8828 	0.125 	0
8827 	8828 	8849 	0.125 	0
8827 	8848 	8849 	0.125 	0
8 	9 	30 	0.125 	0
8 	9 	450 	0.125 	0
8 	449 	450 	0.125 	0
8 	29 	30 	0.125 	0
449 	450 	891 	0.125 	0
449 	890 	891 	0.125 	0
890 	891 	1332 	0.125 	0
890 	1331 	1332 	0.125 	0
1331 	1332 	1773 	0.125 	0
1331 	1772 	1773 	0.125 	0
1772 	1773 	2214 	0.125 	0
1772 	2213 	2214 	0.125 	0
2213 	2214 	2655 	0.125 	0
2213 	2654 	2655 	0.125 	0
2654 	2655 	3096 	0.125 	0
2654 	3095 	3096 	0.125 	0
3095 	3096 	3537 	0.125 	0
3095 	3536 	3537 	0.125 	0
3536 	3537 	3978 	0.125 	0.006244
3536 	3977 	3978 	0.125 	0.000823333
3977 	3978 	4419 	0.125 	0
3977 	4418 	4419 	0.125 	0
4418 	4419 	4860 	0.125 	0
4418 	4859 	4860 	0.125 	0
4859 	4860 	5301 	0.125 	0
4859 	5300 	5301 	0.125 	0
5300 	5301 	5742 	0.125 	0.000916666
5300 	5741 	5742 	0.125 	0.00299133
5741 	5742 	6183 	0.125 	0.00170333
5741 	6182 	6183 	0.125 	0
6182 	6183 	6624 	0.125 	0
6182 	6623 	6624 	0.125 	0
6623 	6624 	7065 	0.125 	0
6623 	7064 	7065 	0.125 	0.006534
7064 	7065 	7506 	0.125 	0
7064 	7505 	7506 	0.125 	0
7505 	7506 	7947 	0.125 	0
7505 	7946 	7947 	0.125 	0
7946 	7947 	8388 	0.125 	0
7946 	8387 	8388 	0.125 	0
8387 	8388 	8829 	0.125 	0
8387 	8828 	8829 	0.125 	0
8828 	8829 	8850 	0.125 	0
8828 	8849 	8850 	0.125 	0
9 	10 	31 	0.125 	0
9 	10 	451 	0.125 	0
9 	450 	451 	0.125 	0
9 	30 	31 	0.125 	0
450 	451 	892 	0.125 	0
450 	891 	892 	0.125 	0
891 	892 	1333 	0.125 	0
891 	1332 	1333 	0.125 	0
1332 	1333 	1774 	0.125 	0
1332 	1773 	1774 	0.125 	0
1773 	1774 	2215 	0.125 	0
1773 	2214 	2215 	0.125 	0
2214 	2215 	2656 	0.125 	0
2214 	2655 	2656 	0.125 	0
2655 	2656 	3097 	0.125 	0
2655 	3096 	3097 	0.125 	0
3096 	3097 	3538 	0.125 	0.00189667
3096 	3537 	3538 	0.125 	0
3537 	3538 	3979 	0.125 	0
3537 	3978 	3979 	0.125 	0.00148133
3978 	3979 	4420 	0.125 	0
3978 	4419 	4420 	0.125 	0
4419 	4420 	4861 	0.125 	0.00230467
4419 	4860 	4861 	0.125 	0.00291533
4860 	4861 	5302 	0.125 	0
4860 	5301 	5302 	0.125 	0.00116267
5301 	5302 	5743 	0.125 	0.003198
5301 	5742 	5743 	0.125 	0.011178
5742 	5743 	6184 	0.125 	0.00379867
5742 	6183 	6184 	0.125 	0
6183 	6184 	6625 	0.125 	0
6183 	6624 	6625 	0.125 	0.004744
6624 	6625 	7066 	0.125 	0.00587333
6624 	7065 	7066 	0.125 	0.003694
7065 	7066 	7507 	0.125 	0
7065 	7506 	7507 	0.125 	0.00106333
7506 	7507 	7948 	0.125 	0
7506 	7947 	7948 	0.125 	0
7947 	7948 	8389 	0.125 	0
7947 	8388 	8389 	0.125 	0
8388 	8389 	8830 	0.125 	0
8388 	8829 	8830 	0.125 	0.001914
8829 	8830 	8851 	0.125 	0
8829 	8850 	8851 	0.125 	0
10 	11 	32 	0.125 	0
10 	11 	452 	0.125 	0
10 	451 	452 	0.125 	0
10 	31 	32 	0.125 	0
451 	452 	893 	0.125 	0
451 	892 	893 	0.125 	0
892 	893 	1334 	0.125 	0
892 	1333 	1334 	0.125 	0
1333 	1334 	1775 	0.125 	0
1333 	1774 	1775 	0.125 	0
1774 	1775 	2216 	0.125 	0
1774 	2215 	2216 	0.125 	0
2215 	2216 	2657 	0.125 	0.001492
2215 	2656 	2657 	0.125 	0
2656 	2657 	3098 	0.125 	0
2656 	3097 	3098 	0.125 	0
3097 	3098 	3539 	0.125 	0
3097 	3538 	3539 	0.125 	0
3538 	3539 	3980 	0.125 	0
3538 	3979 	3980 	0.125 	0.000809333
3979 	3980 	4421 	0.125 	0.025658
3979 	4420 	4421 	0.125 	0.00499
4420 	4421 	4862 	0.125 	0
4420 	4861 	4862 	0.125 	0
4861 	4862 	5303 	0.125 	0.0106107
4861 	5302 	5303 	0.125 	0.00463533
5302 	5303 	5744 	0.125 	0.00450933
5302 	5743 	5744 	0.125 	0.0138373
5743 	5744 	6185 	0.125 	0.00279267
5743 	6184 	6185 	0.125 	0
6184 	6185 	6626 	0.125 	0.0175973
6184 	6625 	6626 	0.125 	0.00188
6625 	6626 	7067 	0.125 	0.00393333
6625 	7066 	7067 	0.125 	0.001052
7066 	7067 	7508 	0.125 	0.0105007
7066 	7507 	7508 	0.125 	0.00574733
7507 	7508 	7949 	0.125 	0
7507 	7948 	7949 	0.125 	0
7948 	7949 	8390 	0.125 	0
7948 	8389 	8390 	0.125 	0.00213067
8389 	8390 	8831 	0.125 	0.00228267
8389 	8830 	8831 	0.125 	0
8830 	8831 	8852 	0.125 	0
8830 	8851 	8852 	0.125 	0
11 	12 	33 	0.125 	0
11 	12 	453 	0.125 	0
11 	452 	453 	0.125 	0
11 	32 	33 	0.125 	0
452 	453 	894 	0.125 	0
452 	893 	894 	0.125 	0
893 	894 	1335 	0.125 	0
893 	1334 	1335 	0.125 	0
1334 	1335 	1776 	0.125 	0
1334 	1775 	1776 	0.125 	0
1775 	1776 	2217 	0.125 	0
1775 	2216 	2217 	0.125 	0.00272667
2216 	2217 	2658 	0.125 	0
2216 	2657 	2658 	0.125 	0
2657 	2658 	3099 	0.125 	0
2657 	3098 	3099 	0.125 	0.000896666
3098 	3099 	3540 	0.125 	0.00638933
3098 	3539 	3540 	0.125 	0.0105073
3539 	3540 	3981 	0.125 	0.002814
3539 	3980 	3981 	0.125 	0.00154133
3980 	3981 	4422 	0.125 	0.00299267
3980 	4421 	4422 	0.125 	0.045792
4421 	4422 	4863 	0.125 	0.0155947
4421 	4862 	4863 	0.125 	0.00113667
4862 	4863 	5304 	0.125 	0.00191067
4862 	5303 	5304 	0.125 	0.00612133
5303 	5304 	5745 	0.125 	0.0265287
5303 	5744 	5745 	0.125 	0.023332
5744 	5745 	6186 	0.125 	0.007896
5744 	6185 	6186 	0.125 	0.000825333
6185 	6186 	6627 	0.125 	0.0291607
6185 	6626 	6627 	0.125 	0.00173867
6626 	6627 	7068 	0.125 	0.00772866
6626 	7067 	7068 	0.125 	0.00370067
7067 	7068 	7509 	0.125 	0
7067 	7508 	7509 	0.125 	0.016264
7508 	7509 	7950 	0.125 	0.00126733
7508 	7949 	7950 	0.125 	0
7949 	7950 	8391 	0.125 	0.00166133
7949 	8390 	8391 	0.125 	0.0142153
8390 	8391 	8832 	0.125 	0
8390 	8831 	8832 	0.125 	0
8831 	8832 	8853 	0.125 	0
8831 	8852 	8853 	0.125 	0
12 	13 	34 	0.125 	0
12 	13 	454 	0.125 	0
12 	453 	454 	0.125 	0
12 	33 	34 	0.125 	0
453 	454 	895 	0.125 	0
453 	894 	895 	0.125 	0
894 	895 	1336 	0.125 	0
894 	1335 	1336 	0.125 	0
1335 	1336 	1777 	0.125 	0.00109467
1335 	1776 	1777 	0.125 	0
1776 	1777 	2218 	0.125 	0
1776 	2217 	2218 	0.125 	0
2217 	2218 	2659 	0.125 	0.00259133
2217 	2658 	2659 	0.125 	0
2658 	2659 	3100 	0.125 	0.00126267
2658 	3099 	3100 	0.125 	0.00547467
3099 	3100 	3541 	0.125 	0.00121
3099 	3540 	3541 	0.125 	0.0124513
3540 	3541 	3982 	0.125 	0.036606
3540 	3981 	3982 	0.125 	0.033132
3981 	3982 	4423 	0.125 	0.015044
3981 	4422 	4423 	0.125 	0.00178467
4422 	4423 	4864 	0.125 	0.044654
4422 	4863 	4864 	0.125 	0.0313633
4863 	4864 	5305 	0.125 	0.0316233
4863 	5304 	5305 	0.125 	0.00849533
5304 	5305 	5746 	0.125 	0.00873666
5304 	5745 	5746 	0.125 	0.0220227
5745 	5746 	6187 	0.125 	0.0694226
5745 	6186 	6187 	0.125 	0.00404267
6186 	6187 	6628 	0.125 	0.0176053
6186 	6627 	6628 	0.125 	0.019024
6627 	6628 	7069 	0.125 	0.0173053
6627 	7068 	7069 	0.125 	0.011182
7068 	7069 	7510 	0.125 	0.025902
7068 	7509 	7510 	0.125 	0.00527467
7509 	7510 	7951 	0.125 	0.00603133
7509 	7950 	7951 	0.125 	0
7950 	7951 	8392 	0.125 	0
7950 	8391 	8392 	0.125 	0
8391 	8392 	8833 	0.125 	0
8391 	8832 	8833 	0.125 	0
8832 	8833 	8854 	0.125 	0
8832 	8853 	8854 	0.125 	0
13 	14 	35 	0.125 	0.000924
13 	14 	455 	0.125 	0
13 	454 	455 	0.125 	0
13 	34 	35 	0.125 	0
454 	455 	896 	0.125 	0
454 	895 	896 	0.125 	0
895 	896 	1337 	0.125 	0
895 	1336 	1337 	0.125 	0
1336 	1337 	1778 	0.125 	0
1336 	1777 	1778 	0.125 	0
1777 	1778 	2219 	0.125 	0
1777 	2218 	2219 	0.125 	0.000978666
2218 	2219 	2660 	0.125 	0.00224733
2218 	2659 	2660 	0.125 	0.004154
2659 	2660 	3101 	0.125 	0.00244667
2659 	3100 	3101 	0.125 	0
3100 	3101 	3542 	0.125 	0.00767066
3100 	3541 	3542 	0.125 	0.020606
3541 	3542 	3983 	0.125 	0.00306333
3541 	3982 	3983 	0.125 	0.0157847
3982 	3983 	4424 	0.125 	0.00335
3982 	4423 	4424 	0.125 	0.0363493
4423 	4424 	4865 	0.125 	0.0185147
4423 	4864 	4865 	0.125 	0.00878133
4864 	4865 	5306 	0.125 	0.0425213
4864 	5305 	5306 	0.125 	0.137001
5305 	5306 	5747 	0.125 	0.0603067
5305 	5746 	5747 	0.125 	0.02405
5746 	5747 	6188 	0.125 	0.0120167
5746 	6187 	6188 	0.125 	0.02319
6187 	6188 	6629 	0.125 	0.0637133
6187 	6628 	6629 	0.125 	0.03811
6628 	6629 	7070 	0.125 	0.026176
6628 	7069 	7070 	0.125 	0.003332
7069 	7070 	7511 	0.125 	0.00818
7069 	7510 	7511 	0.125 	0.003288
7510 	7511 	7952 	0.125 	0.001822
7510 	7951 	7952 	0.125 	0.0295927
7951 	7952 	8393 	0.125 	0
7951 	8392 	8393 	0.125 	0.00303267
8392 	8393 	8834 	0.125 	0
8392 	8833 	8834 	0.125 	0
8833 	8834 	8855 	0.125 	0
8833 	8854 	8855 	0.125 	0
14 	15 	36 	0.125 	0
14 	15 	456 	0.125 	0
14 	455 	456 	0.125 	0
14 	35 	36 	0.125 	0
455 	456 	897 	0.125 	0
455 	896 	897 	0.125 	0.001392
896 	897 	1338 	0.125 	0
896 	1337 	1338 	0.125 	0
1337 	1338 	1779 	0.125 	0.00498533
1337 	1778 	1779 	0.125 	0
1778 	1779 	2220 	0.125 	0.00191667
1778 	2219 	2220 	0.125 	0
2219 	2220 	2661 	0.125 	0.00254667
2219 	2660 	2661 	0.125 	0.00983133
2660 	2661 	3102 	0.125 	0.00822666
2660 	3101 	3102 	0.125 	0.00576667
3101 	3102 	3543 	0.125 	0.0806453
3101 	3542 	3543 	0.125 	0.022518
3542 	3543 	3984 	0.125 	0.002112
3542 	3983 	3984 	0.125 	0.0148573
3983 	3984 	4425 	0.125 	0.122461
3983 	4424 	4425 	0.125 	0.0494227
4424 	4425 	4866 	0.125 	0.0520593
4424 	4865 	4866 	0.125 	0.111965
4865 	4866 	5307 	0.125 	0.0357673
4865 	5306 	5307 	0.125 	0.0205093
5306 	5307 	5748 	0.125 	0.0301367
5306 	5747 	5748 	0.125 	0.0645647
5747 	5748 	6189 	0.125 	0.0329733
5747 	6188 	6189 	0.125 	0.0411873
6188 	6189 	6630 	0.125 	0.0180027
6188 	6629 	6630 	0.125 	0
6629 	6630 	7071 	0.125 	0.0100513
6629 	7070 	7071 	0.125 	0.0153567
7070 	7071 	7512 	0.125 	0.037252
7070 	7511 	7512 	0.125 	0.01925
7511 	7512 	7953 	0.125 	0.0816926
7511 	7952 	7953 	0.125 	0
7952 	7953 	8394 	0.125 	0.00137267
7952 	8393 	8394 	0.125 	0.00562933
8393 	8394 	8835 	0.125 	0
8393 	8834 	8835 	0.125 	0.00146267
8834 	8835 	8856 	0.125 	0
8834 	8855 	8856 	0.125 	0.00518933
15 	16 	37 	0.125 	0
15 	16 	457 	0.125 	0
15 	456 	457 	0.125 	0.00175933
15 	36 	37 	0.125 	0
456 	457 	898 	0.125 	0
456 	897 	898 	0.125 	0
897 	898 	1339 	0.125 	0
897 	1338 	1339 	0.125 	0.00102067
1338 	1339 	1780 	0.125 	0
1338 	1779 	1780 	0.125 	0.00101867
1779 	1780 	2221 	0.125 	0.0285647
1779 	2220 	2221 	0.125 	0.00249467
2220 	2221 	2662 	0.125 	0.00241133
2220 	2661 	2662 	0.125 	0
2661 	2662 	3103 	0.125 	0.045466
2661 	3102 	3103 	0.125 	0.012906
3102 	3103 	3544 	0.125 	0.008522
3102 	3543 	3544 	0.125 	0.0414733
3543 	3544 	3985 	0.125 	0.005162
3543 	3984 	3985 	0.125 	0.0433433
3984 	3985 	4426 	0.125 	0.0328873
3984 	4425 	4426 	0.125 	0.280067
4425 	4426 	4867 	0.125 	0.0375033
4425 	4866 	4867 	0.125 	0.122255
4866 	4867 	5308 	0.125 	0.071584
4866 	5307 	5308 	0.125 	0.152793
5307 	5308 	5749 	0.125 	0.0955746
5307 	5748 	5749 	0.125 	0.095852
5748 	5749 	6190 	0.125 	0.0691493
5748 	6189 	6190 	0.125 	0.0322193
6189 	6190 	6631 	0.125 	0.0250087
6189 	6630 	6631 	0.125 	0.0716286
6630 	6631 	7072 	0.125 	0.0451713
6630 	7071 	7072 	0.125 	0.0427627
7071 	7072 	7513 	0.125 	0.037612
7071 	7512 	7513 	0.125 	0.00805533
7512 	7513 	7954 	0.125 	0.0137847
7512 	7953 	7954 	0.125 	0.00617267
7953 	7954 	8395 	0.125 	0
7953 	8394 	8395 	0.125 	0.002738
8394 	8395 	8836 	0.125 	0.00180133
8394 	8835 	8836 	0.125 	0
8835 	8836 	8857 	0.125 	0.00191667
8835 	8856 	8857 	0.125 	0.00353933
16 	17 	38 	0.125 	0
16 	17 	458 	0.125 	0
16 	457 	458 	0.125 	0
16 	37 	38 	0.125 	0
457 	458 	899 	0.125 	0.00819333
457 	898 	899 	0.125 	0
898 	899 	1340 	0.125 	0.00241667
898 	1339 	1340 	0.125 	0
1339 	1340 	1781 	0.125 	0
1339 	1780 	1781 	0.125 	0
1780 	1781 	2222 	0.125 	0.008132
1780 	2221 	2222 	0.125 	0.00160467
2221 	2222 	2663 	0.125 	0.00712333
2221 	2662 	2663 	0.125 	0.0128927
2662 	2663 	3104 	0.125 	0.00528133
2662 	3103 	3104 	0.125 	0.015266
3103 	3104 	3545 	0.125 	0.0105273
3103 	3544 	3545 	0.125 	0.0181233
